"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ec7830a30216800772e69a2ecd48ce4e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fe396936&x-expires=1745582400&x-signature=H7TyhtxUTLh%2B33aNdnRWrYL4LCc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","grandpajordan99","This was fun to make! #fyp #trending #viralvideo #lalala #samsmith ","6600000","550600","49900000","37400","23","La La La - Sped Up Version","Naughty Boy & Sam Smith","false","2024-12-21T21:05:43.000Z","https://www.tiktok.com/@grandpajordan99/video/7450974242725793054"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8e3b503045592278cd2bae1bc16351af~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=82eff5dc&x-expires=1745582400&x-signature=LLBKbG0EzKQLuRVIJExHjIFOza0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=f20df69d&idc=no1a","verydarkmantiktok4","","323","2","2377","20","692","original sound","VDM","true","2025-04-22T11:21:59.000Z","https://www.tiktok.com/@verydarkmantiktok4/video/7496095942316150058"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/6aac7d6fe825a4685fbc32d4678eab84~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6c621f58&x-expires=1745582400&x-signature=aAnyOe%2BaKBvcOIuqTOoIUDHcC5w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","chideratv2","He wants to become a billionaire part 1 #fyp #trending #foryou #viral #fy #video ","1100000","36600","27200000","8310","180","original sound","chideratv2","true","2025-01-20T06:53:05.000Z","https://www.tiktok.com/@chideratv2/video/7461887060157238561"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/25673107e916b61c17390e73d8e642dc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b32b8713&x-expires=1745582400&x-signature=XhPpFVwAbKZ%2BnpUm4IOpIek8FQ4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","reagan_wrld","#fyp #viral_video #cold #xyzcba #coldestmoments #blowthisup #foryou #trending #goviral ","1800000","107000","21900000","7588","13","original sound","🥶REAGAN-WRLD🧊","true","2024-12-12T13:56:20.000Z","https://www.tiktok.com/@reagan_wrld/video/7447523854404095237"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1ca8833adcfedc8ae5c37075c31939c2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=92787512&x-expires=1745582400&x-signature=eEh7NXmwslzZyB9by%2BD24kwfU9I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","_yinyin7","#douyin抖音 #hottrend #trending #viral #chinese #fyp ","1300000","18400","12600000","3470","11","That Girl by Olly Murs","HIGH ON MUSIC","true","2025-03-16T07:48:56.000Z","https://www.tiktok.com/@_yinyin7/video/7482311022699711761"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/489a03cdcedeab7bc5d380ed39e9cf8f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=aca51665&x-expires=1745582400&x-signature=qibZRhrXC7BN44%2BbmGgbH8qDLzE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5",".lucky_editz","Scrat Aura 🗿🔥 | #edit #cold #iceage #scrat #foryou #fyp #fypシ #trending ","3400000","254300","24000000","23000","21","original sound - 𝕷𝖚𝖈𝖐𝖞","𝕷𝖚𝖈𝖐𝖞","false","2024-11-18T17:41:08.000Z","https://www.tiktok.com/@.lucky_editz/video/7438675739882376481"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/f108ca013c2ec16ac868f450fcaaa1e5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=aabf8744&x-expires=1745582400&x-signature=z5DJ0fNaBsLR%2BgkIQZQtotHTA1I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","hrplays01","Craziest Saves in Football 😱🥶. #football  #soccer  #trending  #viral  #footballmoments  #foryou  #fyp ","1500000","36200","57500000","4567","60","Balada (Ao Vivo)","Gusttavo Lima","false","2024-12-08T19:47:43.000Z","https://www.tiktok.com/@hrplays01/video/7446130069518552352"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ee6cc661088dd2ab6b55d59e8192bdc6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=1b208164&x-expires=1745582400&x-signature=oG0qFv38rSzZUoQvb1J65PSikWE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","theosburnfamily","This dance has been all over my FYP so it was only right we hit it one time 🤪 #theosburnfamily #dancemoms #dancechallenge #momsonduo DC: @SGC Von🧑🏾‍🎤 ","2000000","32800","15500000","3312","20","original sound","SGC Von🧑🏾‍🎤","true","2024-07-25T02:14:31.000Z","https://www.tiktok.com/@theosburnfamily/video/7395391068067417374"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/310c60fc57d8392e092394e2df4bc837~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=19635eb8&x-expires=1745582400&x-signature=K5ocwIkrb00R4UO0bwTmKoUNS5k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","yuarethewan","BTS tiktokan, kapan lagi liat lini kayak gini wkwk, hasilnya lihat di @azizahsalshaa  #mahaliniraharja #aaliyahmassaid #azizahsalshaa #aaliyahmassaid #alyssadaguise #amelcarla #yukikato #fyp ","2500000","11200","51700000","4320","14","Mamushi (feat. Yuki Chiba)","Megan Thee Stallion","false","2024-07-26T06:50:33.000Z","https://www.tiktok.com/@yuarethewan/video/7395833291816848645"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/35022ade260b655380ad12dea43818ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=b328b42a&x-expires=1745582400&x-signature=1Y7CNkowKj%2BeKqgA%2BSIiTpgRvKY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","the_smartduckguy","Memes then vs now 😥 #memes #fyp #pyf #rge #elbruso","3200000","16800","40800000","5763","20","Love You So","The King Khan & BBQ Show","false","2022-11-03T11:17:47.000Z","https://www.tiktok.com/@the_smartduckguy/video/7161747399998835974"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/169bb68733a1607dae1fc4ec466ca2eb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=d15be92c&x-expires=1745582400&x-signature=D%2BIBoZllb7t2AgJUwndmW6jjGuA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","prom26_106","#1006 #fyp #colegio #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii ","1900000","20900","16800000","4789","11","Tu Dama De Hierro","Marisela","false","2025-03-05T18:47:07.000Z","https://www.tiktok.com/@prom26_106/video/7478398852127558918"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cabd75606eebd30c409f0060d7c74023~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=39272c68&x-expires=1745582400&x-signature=bijdx%2FG6Phm%2FVsxd5evS6vhqzdE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","danieljubnelson","Miau miau #fyp #viral ","3300000","757400","46200000","44500","15","som original","Danieljubnelson","true","2024-06-22T21:34:30.000Z","https://www.tiktok.com/@danieljubnelson/video/7383444194725006597"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/55e382b9455666ec35054370985935fb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=48280c39&x-expires=1745582400&x-signature=81ZSVpmYKKKD4SJJRJ6fIgIR2E4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","kallmekris","My entire fyp rn","3800000","19900","29100000","15600","27","Don't Go Insane","DPR IAN","false","2024-01-08T23:20:25.000Z","https://www.tiktok.com/@kallmekris/video/7321871350694432005"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/09ea8a79f896cd3c3d6cb5632c9b036b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9103d69b&x-expires=1745582400&x-signature=rbIBKyLTOxjFz%2F4Aw6XIc0zFNRM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","katieritchiie","15.5 million likes is insane ","4500000","12300","47400000","444","13","What You Won't Do for Love","Bobby Caldwell","false","2024-02-15T04:25:42.000Z","https://www.tiktok.com/@katieritchiie/video/7335680064404622635"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7342724576738017322~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=609c19f1&x-expires=1745582400&x-signature=joVc62ugF219xrcn2XK3rMZarbw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","spacecoastink","best friends for.. ever?? #fyp #tattoo #tattootiktok #tattoocomedy #spacecoastink #spacecoastinktattooshop @leash.tattoos @tropicalrussian @tattooedalchemist","1900000","185600","18800000","8829","42","original sound - Space Coast Ink Tattoo Studio","Space Coast Ink Tattoo Studio","true","2023-07-13T18:00:00.000Z","https://www.tiktok.com/@spacecoastink/video/7252900984580590894"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/35022ade260b655380ad12dea43818ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=b328b42a&x-expires=1745582400&x-signature=1Y7CNkowKj%2BeKqgA%2BSIiTpgRvKY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","the_smartduckguy","Phill Swift ( 2022 - 2011 )  🌊 #memes #meme #fyp #pyf #rge #elbruso","703700","2539","23300000","4248","28","Love You So","The King Khan & BBQ Show","false","2022-10-02T10:01:23.000Z","https://www.tiktok.com/@the_smartduckguy/video/7149852997722393861"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e9c23ae1a780ad6d5855455c3015351e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ee42c764&x-expires=1745582400&x-signature=vL2HHdJauKAbD9RXmied94vJm4U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=no1a","appasode","appas turn #fyp #cat ","3900000","743500","18400000","8143","8","original sound - rein ✨️","rein ✨️","true","2025-02-18T22:02:05.000Z","https://www.tiktok.com/@appasode/video/7472882697715731758"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9cd5e3d299591426ac369cf36bfc8ebb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d9d031f2&x-expires=1745582400&x-signature=O8Ujoid9VFW2cxT5RyNRsNKpV80%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","metropolesoficial","💞🐶 Toquinho é um mini doguinho #viralata e acabou ficando famoso na cidade de #Irecê, na Bahia, por sempre ser visto ajudando o dono a carregar as compras do #mercado. Em #vídeo publicado nas #redessociais, o tutor do pet Jessé mostra o #cachorro saindo do mercado com um saco de ração na boca, mostrando que além de obediente, Toquinho é muito prestativo. #EntretêNews Um desses seria uma mão na roda, né? 📹 @jessereisant | @myhoodbr","914","35","15600","12","35","som original","Metrópoles Oficial","true","2025-04-23T12:04:21.000Z","https://www.tiktok.com/@metropolesoficial/video/7496478243097300229"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d02449a07d5a46271b2eabe21808ea44~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=725e2bb7&x-expires=1745582400&x-signature=x0qKr1DwyhhPQPMY30wKdnIdtoY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","khanhvanofficial","Trong xanh🌊✨ #khanhvan #tiktokgiaitri #tiktokxuhuong #tiktokviral ","571","2","9392","13","30","Kỵ Sĩ Và Ánh Sao","Đông Nhi","false","2025-04-23T12:10:12.000Z","https://www.tiktok.com/@khanhvanofficial/video/7496479734008646913"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7525bb6fe4e913b04b0650a9c41d3721~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dab3cfe&x-expires=1745582400&x-signature=7%2F88gfMr2v4enlWw7LYem%2FNqVKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","vivi_la_queen_officiel","Je suis la fille d'une femme forte et patiente @𝐋𝐚_𝐯𝐢𝐞_𝐞𝐬𝐭_𝐛𝐞𝐥𝐥𝐞 #citation #tiktokviral #motivation #videotiktok #femmeforte #citation #vivi_la_queen_offi #viralvideotiktok #videoviral #vivi_la_queen_off #viral #femmeindependante #viral #vivi_la_queen_officiel #viral ","334","19","2913","5","13","son original","♛La vie est belle♛","true","2025-04-23T11:43:48.000Z","https://www.tiktok.com/@vivi_la_queen_officiel/video/7496472955442973958"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ca1beb5e579b2d6792f3d68cb138ae12~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=aeb16826&x-expires=1745582400&x-signature=h6cqKni1AVtG2Nj89LtMv4x9sws%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","ch_akeel_shahid786","Say MashAllah #viral #trending #fyp #foryou #couplegoals ","2356","12","54600","46","14","original sound","Lahore clicks👆","true","2025-04-23T11:37:52.000Z","https://www.tiktok.com/@ch_akeel_shahid786/video/7496471433351138567"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a0a05376588f20d73854de3b0f6cb223~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8b6c845d&x-expires=1745582400&x-signature=m00AmW6jLeX3sIQNn8%2FW152EKJs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","norage_ae","The beauty of Inside Out || #insideout #insideout2 #insideoutedit #cartoon #disney #aesthetic #edit #fyp #viral","859","13","8690","78","12","оригинальный звук - noRAGE","noRAGE","true","2025-04-23T11:45:32.000Z","https://www.tiktok.com/@norage_ae/video/7496473396952222977"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a89e703ca3d114179bb0153f15db4c2c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=707c4384&x-expires=1745582400&x-signature=1LvFL8b%2Be%2BLyaFpuDmdl1PewTiQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","youtolss","#youtolss #youcha227 #viral #humor #comedy @Mahmoud Elnaggar @ ","467","0","4963","32","39","son original","Youcha","true","2025-04-23T11:34:16.000Z","https://www.tiktok.com/@youtolss/video/7496470495047601430"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2e563019d0f331b4afc2a130a28f3bb9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=83358951&x-expires=1745582400&x-signature=q%2F1eidDzyrIlKUevFIlZZ64p8C0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","rusdyramadhan_","EPISODE 220 | PABRIK GULA GONDANG WINANGOEN #bangkukosongtv #ceritahoror #ceritahororku #ceritaseram #horortiktok #viral #viralvideo #rumahangker #pabrikgula #pabrikgulagondang ","523","33","8261","59","240","suara asli - BANGKU KOSONG TV","BANGKU KOSONG TV","true","2025-04-23T11:51:20.000Z","https://www.tiktok.com/@rusdyramadhan_/video/7496474896650784055"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7316726441691840513~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d9a32638&x-expires=1745582400&x-signature=8jwtzbdqH2UyjGaTJLLWOQQDeOc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","sibungbung","Habis coklat Dubai terbitlah coklat rambut nenek #sibungbung #mukbang #kulinerviral #reviewmakanan ","33000","1346","2500000","601","87","original sound - Sibungbung","Sibungbung","true","2025-03-18T04:17:04.000Z","https://www.tiktok.com/@sibungbung/video/7482998764630822162"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7316726441691840513~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d9a32638&x-expires=1745582400&x-signature=8jwtzbdqH2UyjGaTJLLWOQQDeOc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","sibungbung","Nasi bakar enak , dibakar dadakan #sibungbung #mukbang #reviewmakanan #kulinerviral ","170400","11400","3200000","742","77","original sound - Sibungbung","Sibungbung","true","2025-04-05T05:34:58.000Z","https://www.tiktok.com/@sibungbung/video/7489698370815085831"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a3d5a4e0db319c40afb79ce2ec17e359~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=44f5cf50&x-expires=1745582400&x-signature=0wmRKQEiPZ1vKg2W7T60OQ95oBo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","beritaterkiniindonesia0","sambal kalajengking + saos gambar kecoak + tomat busuk + rasa gas & bensin gini ni kalau review lidah udah mati rasa 🤣🤣😂 #tasyiathasyia #tasyi #review #reviewmakanan #foodtiktok #foodblogger #blogger #makanan #indomie #indomieaceh #hits #viral #lagiviralditiktok #lagiviral #fyp #fypage #fyppppppppppppppppppppppp #fypシ゚ #fypp #ff #fffffffffffyyyyyyyyyyypppppppppppp ","92600","10100","8700000","13900","83","Funny video ""Carmen Prelude"" Arranging weakness(836530)","yo suzuki(akisai)","false","2025-03-08T13:13:13.000Z","https://www.tiktok.com/@beritaterkiniindonesia0/video/7479426070509325574"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7316726441691840513~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d9a32638&x-expires=1745582400&x-signature=8jwtzbdqH2UyjGaTJLLWOQQDeOc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","sibungbung","Honey monaka candy versi lokal …. Harganya gak murah juga sih ya …. #sibungbung #mukbang #kulinerviral #reviewmakanan ","147000","1259","3300000","640","118","original sound - Sibungbung","Sibungbung","true","2025-03-20T04:47:38.000Z","https://www.tiktok.com/@sibungbung/video/7483748814247988488"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7316726441691840513~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d9a32638&x-expires=1745582400&x-signature=8jwtzbdqH2UyjGaTJLLWOQQDeOc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","sibungbung","Cobai brownies bikinan mamanya Kamari , Chewy … #sibungbung #mukbang #reviewmakanan #kulinerviral ","189300","818","2800000","592","93","original sound - Sibungbung","Sibungbung","true","2025-04-12T11:53:23.000Z","https://www.tiktok.com/@sibungbung/video/7492393493462027527"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7316726441691840513~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d9a32638&x-expires=1745582400&x-signature=8jwtzbdqH2UyjGaTJLLWOQQDeOc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","sibungbung","Belanja online suka banyak kejutan memang 😄 #sibungbung #mukbang #kulinerviral #reviewmakanan ","301300","1751","8300000","2529","91","original sound - Sibungbung","Sibungbung","true","2025-03-23T11:23:03.000Z","https://www.tiktok.com/@sibungbung/video/7484963959657876744"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0050a195b8b1f69ac113b62c7a2bd139~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=005f8b77&x-expires=1745582400&x-signature=MA4z9ab%2BrRoEUpRNePXO%2BMQhcQY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","hylipurterm","Sejumlah restoran di Indonesia belakangan ini dengan tegas menolak kehadiran food vlogger yang ingin mereview makanan di tempatnya. Pihak restoran menilai aktivitas tersebut seringkali merugikan usaha mereka.  Para pemilik restoran mengungkapkan bahwa review yang tidak objektif berpotensi mencemarkan nama baik dan menurunkan omzet usaha.  sumber: ig @tanya.warga #codeblue #reviewmakanan #restoran #codeblu #tiktok #trend #fyp ","686400","15000","18000000","9098","9","sonido original","Carlito","true","2025-03-09T06:17:09.000Z","https://www.tiktok.com/@hylipurterm/video/7479689948170325255"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7316726441691840513~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d9a32638&x-expires=1745582400&x-signature=8jwtzbdqH2UyjGaTJLLWOQQDeOc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","sibungbung","Sushi Sultan harga 1.3jt … viral ya di Bali … philadephia sushi #sibungbung #kulinerviral #reviewmakanan ","1100000","33700","15500000","5024","87","original sound - Sibungbung","Sibungbung","true","2024-09-25T12:28:30.000Z","https://www.tiktok.com/@sibungbung/video/7418556585850457349"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7316726441691840513~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d9a32638&x-expires=1745582400&x-signature=8jwtzbdqH2UyjGaTJLLWOQQDeOc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast8","sibungbung","Makanan Jepang lagi nih , Ikura , telur ikan salmon , enak masuk mulut meletus #sibungbung #mukbang #reviewmakanan #kulinerviral ","179100","1250","4000000","1251","81","original sound - Sibungbung","Sibungbung","true","2025-04-04T11:48:20.000Z","https://www.tiktok.com/@sibungbung/video/7489423512600399122"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e53cf1da8983d2546b5bc3cdc0d5f5c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=afb9fc30&x-expires=1745582400&x-signature=a0P8tXv2Qmdn6ajqxRsae5CGbSE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=f20df69d&idc=useast5","capcut","Every story has the power to create change. This Earth Day, capture the ways you nurture the Earth and inspire others to do the same. Create your story with CapCut and remind the world that every action matters. What story will you share? 🌎","426","19","88000","31","11","Justin Bieber style beat, refreshing western music(1327452)","Burning Man","false","2025-04-22T21:25:08.000Z","https://www.tiktok.com/@capcut/video/7496251647308434696"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/80718fc2d7663ef8044c15e1e1037ac9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2783ab00&x-expires=1745582400&x-signature=0OVGTIyCYTwsqUHJTIwnef%2B57xI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","r.z.n27","#RZN #fwollome #thankyou #fashion #funny #fyp #foryou #everyone #viral #capcut #tiktok #သီခ်င္းႀကိဳက္သူမ်ား ","116","0","700","8","58","original sound - 🌹🌹 R Z N🌹🌹","🌹🌹 R Z N🌹🌹","true","2025-04-23T11:27:27.000Z","https://www.tiktok.com/@r.z.n27/video/7496468751508868360"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e53cf1da8983d2546b5bc3cdc0d5f5c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=afb9fc30&x-expires=1745582400&x-signature=a0P8tXv2Qmdn6ajqxRsae5CGbSE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=f20df69d&idc=useast5","capcut","Ready to step into your Alwayz Bratz era? Use the ""Bratzify Yourself"" effect on CapCut and bring your animated @bratz alter ego to life. Upload your look and tag us to show off your Bratz energy! 💋 ✨ #Bratz ","884","84","167000","79","8","original sound","CapCut","true","2025-04-21T23:50:49.000Z","https://www.tiktok.com/@capcut/video/7495918121115471122"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/46b932ca9ec94d13704e45e6e85aed5e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=77f9aeb8&x-expires=1745582400&x-signature=jq3U%2FG1JzyPyK3hnZ46SmV%2Bs4VA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","ydoekabs","#CapCut  #рекомендации #качок #roblox #рб #мёртвыерельсы #хз #малохп ","206900","90800","3200000","0","18","original sound - 😞SLIPKNOT😞","🚬NIRVANA🙂","true","2025-04-13T13:48:48.000Z","https://www.tiktok.com/@ydoekabs/video/7492794310174330117"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7311135024908009478~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dcc5c703&x-expires=1745582400&x-signature=kg2yFBMCigX0B8tPmBkrYEIFdeY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=f20df69d&idc=useast5","capcutmodelos.ste","#CapCut #foryou #modeloscapcut #foyoryoupage #templatescapcut #foyor #fyp  @D ","1000000","26800","14700000","3216","14","MONTAGEM TOMADA (Slowed)","MXZI","false","2025-03-29T23:25:06.000Z","https://www.tiktok.com/@capcutmodelos.ste/video/7487376542532652293"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/46c60a30d72c00317c1a07e637fb66ec~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e53d0b8f&x-expires=1745582400&x-signature=wMV1c89mD8SRll46RPpN7K%2BrZss%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","rettraid","#CapCut #pctips #pcgaming #viralvideos #pc #fyp #Meme #nomemires ","308200","90700","2700000","2435","18","original sound - Ch3lsea (*^^*)","-Chelsea!!- [1# SEASHELL CEO!]","true","2025-04-08T13:14:47.000Z","https://www.tiktok.com/@rettraid/video/7490930127409351944"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8520ba4e844e965fb3eadec58efc4134~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c4ab16a3&x-expires=1745582400&x-signature=pxQhcUT6IBUiPAdS1Qyov%2BaDKvQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=useast5","capcut_modelos.e","novo modelo #CapCut #capcuttemple #trollface #capcut_edit #modelo ","799000","22300","12800000","8431","24","MONTAGEM BRAVO - Slowed","ZXKAI & Mc Talibã","false","2025-01-03T15:04:23.000Z","https://www.tiktok.com/@capcut_modelos.e/video/7455705264386329861"
